선박청코드항명,연도,월,분기,외내항구분,수출입구분,선종명,시설명,부두구분명,톤코드명,국가,톤코드,국내선박수,국내선박톤수,외국선박수,외국선박톤수,전체선박수,전체선박톤수
북항,2024,07,3,외항,입항,일반화물선,기타,일반부두,"1,000 - 3,000미만",아국선,4,1,1501,0,0,1,1501
북항,2024,07,3,내항,입항,기타선,,,"25,000-30,000톤미만",외국선,11,0,0,1,,1,0
신항,2024,08,3,외항,입항,풀 컨테이너선,신항7부두,컨테이너부두,"60,000-75,000톤미만",아국선,14,2,149924,0,0,2,149924
신항,2024,08,3,외항,입항,풀 컨테이너선,신항5부두,컨테이너부두,"7,000-10,000톤미만",아국선,7,1,9858,0,0,1,9858
신항,2024,08,3,내항,입항,석유정제품 운반선,신항2부두,컨테이너부두,"1,000 - 3,000미만",아국선,4,3,4669,0,0,3,4669
북항,2024,08,3,외항,입항,LPG.LNG 운반선,남외항 박지,일반부두,"30,000-50,000톤미만",외국선,12,0,0,2,94185,2,94185
북항,2024,08,3,내항,입항,케미칼 운반선,남외항 박지,일반부두,"7,000-10,000톤미만",아국선,7,1,8539,0,0,1,8539
감천,2024,06,2,외항,입항,일반화물선,부광조선안벽,일반부두,"10,000-15,000톤미만",외국선,8,0,0,1,12679,1,12679
감천,2024,07,3,내항,입항,석유정제품 운반선,모든부두,일반부두,"500 - 1,000톤미만",아국선,3,3,1602,0,0,3,1602
북항,2024,07,3,내항,입항,일반화물선,남외항 박지,일반부두,"20,000-25,000톤미만",외국선,10,0,0,1,20212,1,20212
감천,2024,07,3,외항,입항,석유정제품 운반선,모든부두,일반부두,"1,000 - 3,000미만",외국선,4,0,0,2,2516,2,2516
북항,2024,07,3,외항,입항,풀 컨테이너선,7 부두,일반부두,"15,000-20,000톤미만",외국선,9,0,0,1,16925,1,16925
북항,2024,08,3,외항,입항,LPG.LNG 운반선,남외항 박지,일반부두,"3,000-5,000톤미만",외국선,5,0,0,4,15012,4,15012
북항,2024,08,3,외항,입항,풀 컨테이너선,자성대 부두,컨테이너부두,"15,000-20,000톤미만",아국선,9,7,119504,0,0,7,119504
북항,2024,06,2,외항,입항,케미칼 운반선,남외항 박지,일반부두,"3,000-5,000톤미만",아국선,5,1,3165,0,0,1,3165
북항,2024,07,3,내항,입항,일반화물선,남외항 박지,일반부두,"1,000 - 3,000미만",외국선,4,0,0,1,2223,1,2223
북항,2024,07,3,외항,입항,풀 컨테이너선,신선대 부두,컨테이너부두,"20,000-25,000톤미만",외국선,10,0,0,1,20902,1,20902
신항,2024,07,3,외항,입항,풀 컨테이너선,신항4부두,컨테이너부두,"60,000-75,000톤미만",아국선,14,1,72634,0,0,1,72634
북항,2024,07,3,외항,입항,산물선,남외항 박지,일반부두,"30,000-50,000톤미만",아국선,12,1,30002,0,0,1,30002
감천,2024,07,3,내항,입항,산물선,감천항조선소,일반부두,"5,000-7,000톤미만",아국선,6,1,5591,0,0,1,5591
신항,2024,07,3,외항,입항,자동차 운반선,신항다목적부두,컨테이너부두,"75,000-100,000톤미만",외국선,15,0,0,1,76420,1,76420
북항,2024,08,3,외항,입항,석유정제품 운반선,E 박지,일반부두,"3,000-5,000톤미만",아국선,5,1,3910,0,0,1,3910
신항,2024,07,3,외항,입항,풀 컨테이너선,신항1부두,컨테이너부두,"100,000톤 이상",아국선,16,1,114023,0,0,1,114023
신항,2024,07,3,외항,입항,풀 컨테이너선,신항3부두,컨테이너부두,"60,000-75,000톤미만",외국선,14,0,0,3,202508,3,202508
감천,2024,08,3,외항,입항,일반화물선,감천중앙부두,일반부두,"30,000-50,000톤미만",외국선,12,0,0,2,72016,2,72016
북항,2024,10,4,내항,입항,석유정제품 운반선,기타,일반부두,100 -  500톤미만,아국선,2,78,17276,0,0,78,17276
감천,2024,08,3,외항,입항,자동차 운반선,제일제당부두,일반부두,"7,000-10,000톤미만",외국선,7,0,0,5,37900,5,37900
북항,2024,08,3,외항,입항,쎄미 컨테이너선,7 부두,일반부두,"7,000-10,000톤미만",외국선,7,0,0,2,19877,2,19877
신항,2024,07,3,외항,입항,풀 컨테이너선,신항1부두,컨테이너부두,"20,000-25,000톤미만",외국선,10,0,0,1,21979,1,21979
감천,2024,07,3,외항,입항,석유정제품 운반선,동성실업부두,일반부두,"7,000-10,000톤미만",외국선,7,0,0,1,8072,1,8072
북항,2024,07,3,외항,입항,산물선,M 박지,일반부두,"15,000-20,000톤미만",아국선,9,1,17018,0,0,1,17018
북항,2024,07,3,외항,입항,풀 컨테이너선,자성대 부두,컨테이너부두,"20,000-25,000톤미만",아국선,10,1,20815,0,0,1,20815
신항,2024,07,3,외항,입항,원유 운반선,신항7부두,컨테이너부두,"100,000톤 이상",외국선,16,0,0,1,156336,1,156336
감천,2024,06,2,외항,입항,기타선,감천중앙부두,일반부두,"1,000 - 3,000미만",외국선,4,0,0,1,1741,1,1741
신항,2024,07,3,내항,입항,석유정제품 운반선,신항5부두,컨테이너부두,"500 - 1,000톤미만",아국선,3,1,890,0,0,1,890
신항,2024,06,2,내항,입항,석유정제품 운반선,신항6부두,컨테이너부두,"1,000 - 3,000미만",아국선,4,1,1668,0,0,1,1668
신항,2024,10,4,외항,입항,풀 컨테이너선,신항2부두,컨테이너부두,"25,000-30,000톤미만",외국선,11,0,0,13,356320,13,356320
북항,2024,10,4,외항,입항,쎄미 컨테이너선,7 부두,일반부두,"7,000-10,000톤미만",외국선,7,0,0,3,29830,3,29830
북항,2024,10,4,외항,입항,풀 컨테이너선,신선대 부두,컨테이너부두,"30,000-50,000톤미만",외국선,12,0,0,2,62788,2,62788
감천,2024,11,4,외항,입항,냉동.냉장선,동부고속부두,일반부두,"3,000-5,000톤미만",외국선,5,0,0,1,3858,1,3858
감천,2024,11,4,외항,입항,냉동.냉장선,감천동원부두,일반부두,"7,000-10,000톤미만",외국선,7,0,0,1,7534,1,7534
북항,2024,11,4,외항,입항,산물선,남외항 박지,일반부두,"1,000 - 3,000미만",외국선,4,0,0,2,4991,2,4991
북항,2024,11,4,외항,입항,풀 컨테이너선,남외항 박지,일반부두,"100,000톤 이상",외국선,16,0,0,1,117340,1,117340
북항,2024,10,4,외항,입항,풀 컨테이너선,신감만부두,컨테이너부두,"3,000-5,000톤미만",아국선,5,21,83783,0,0,21,83783
신항,2024,10,4,외항,입항,풀 컨테이너선,신항6부두,컨테이너부두,"30,000-50,000톤미만",외국선,12,0,0,6,247141,6,247141
감천,2024,10,4,내항,입항,석유정제품 운반선,한진해운부두,컨테이너부두,"1,000 - 3,000미만",아국선,4,1,2204,0,0,1,2204
북항,2024,10,4,외항,입항,냉동.냉장선,7 부두,일반부두,"1,000 - 3,000미만",외국선,4,0,0,2,3910,2,3910
북항,2024,11,4,외항,입항,풀 컨테이너선,신감만부두,컨테이너부두,"20,000-25,000톤미만",아국선,10,1,20815,0,0,1,20815
북항,2024,11,4,내항,입항,기타선,,,"1,000 - 3,000미만",외국선,4,0,0,1,,1,0
신항,2024,11,4,내항,입항,기타선,신항 U 정박지,일반부두,"1,000 - 3,000미만",아국선,4,2,2260,0,0,2,2260
북항,2024,12,4,외항,입항,풀 컨테이너선,감만부두,컨테이너부두,"15,000-20,000톤미만",외국선,9,0,0,27,487496,27,487496
신항,2024,11,4,내항,입항,석유정제품 운반선,신항4부두,컨테이너부두,"1,000 - 3,000미만",아국선,4,1,1668,0,0,1,1668
감천,2024,11,4,외항,입항,냉동.냉장선,한일물류부두,일반부두,"3,000-5,000톤미만",아국선,5,1,3132,0,0,1,3132
감천,2024,10,4,외항,입항,냉동.냉장선,동부고속부두,일반부두,"1,000 - 3,000미만",아국선,4,1,2426,0,0,1,2426
북항,2024,10,4,외항,입항,케미칼 운반선,남외항 박지,일반부두,"1,000 - 3,000미만",외국선,4,0,0,3,6676,3,6676
신항,2024,11,4,외항,입항,쎄미 컨테이너선,신항다목적부두,컨테이너부두,"25,000-30,000톤미만",외국선,11,0,0,1,25483,1,25483
북항,2024,11,4,외항,입항,일반화물선,남외항 박지,일반부두,"1,000 - 3,000미만",아국선,4,1,2224,0,0,1,2224
북항,2024,10,4,내항,입항,석유정제품 운반선,신감만부두,컨테이너부두,100 -  500톤미만,아국선,2,2,448,0,0,2,448
북항,2024,12,4,내항,입항,기타선,기타,일반부두,100톤미만,아국선,1,121,45374,0,0,121,45374
신항,2024,12,4,외항,입항,풀 컨테이너선,신항 U 정박지,일반부두,"7,000-10,000톤미만",외국선,7,0,0,2,17556,2,17556
북항,2024,12,4,외항,입항,여객선,신국제여객터미널,일반부두,"7,000-10,000톤미만",아국선,7,25,474818,0,0,25,474818
신항,2024,12,4,내항,입항,석유정제품 운반선,신항1부두,컨테이너부두,100 -  500톤미만,아국선,2,4,1461,0,0,4,1461
신항,2024,12,4,내항,입항,기타선,신항2부두,컨테이너부두,100톤미만,아국선,1,3,1864,0,0,3,1864
감천,2024,12,4,내항,입항,기타선,감천항조선소,일반부두,100 -  500톤미만,아국선,2,8,25069,0,0,8,25069
신항,2024,10,4,내항,입항,석유정제품 운반선,신항3부두,컨테이너부두,"500 - 1,000톤미만",아국선,3,1,819,0,0,1,819
북항,2024,10,4,외항,입항,산물선,남외항 박지,일반부두,"1,000 - 3,000미만",아국선,4,3,5711,0,0,3,5711
감천,2024,12,4,외항,입항,산물선,감천중앙부두,일반부두,"7,000-10,000톤미만",외국선,7,0,0,2,19906,2,19906
북항,2024,12,4,내항,입항,케미칼 운반선,동명 부두,일반부두,"3,000-5,000톤미만",아국선,5,2,9930,0,0,2,9930
북항,2024,12,4,내항,입항,일반화물선,O 박지,일반부두,"1,000 - 3,000미만",아국선,4,7,12737,0,0,7,12737
신항,2024,12,4,내항,입항,석유정제품 운반선,신항2부두,컨테이너부두,100 -  500톤미만,아국선,2,6,2053,0,0,6,2053
신항,2024,12,4,외항,입항,풀 컨테이너선,신항5부두,컨테이너부두,"50,000-60,000톤미만",외국선,13,0,0,7,408621,7,408621
북항,2024,12,4,내항,입항,석유정제품 운반선,기타,일반부두,100톤미만,아국선,1,15,1121,0,0,15,1121
신항,2024,12,4,내항,입항,석유정제품 운반선,신항2부두,컨테이너부두,"500 - 1,000톤미만",아국선,3,3,2842,0,0,3,2842
감천,2024,12,4,외항,입항,산물선,한진해운부두,컨테이너부두,"30,000-50,000톤미만",외국선,12,0,0,4,140451,4,140451
감천,2024,10,4,외항,입항,자동차 운반선,제일제당부두,일반부두,"7,000-10,000톤미만",외국선,7,0,0,3,22740,3,22740
신항,2024,12,4,내항,입항,기타선,신항다목적부두,컨테이너부두,100 -  500톤미만,아국선,2,2,2022,0,0,2,2022
신항,2024,12,4,내항,입항,기타선,신항3부두,컨테이너부두,"1,000 - 3,000미만",아국선,4,1,1108,0,0,1,1108
북항,2024,12,4,외항,입항,풀 컨테이너선,신감만부두,컨테이너부두,"30,000-50,000톤미만",외국선,12,0,0,3,106070,3,106070
신항,2024,12,4,외항,입항,풀 컨테이너선,신항1부두,컨테이너부두,"60,000-75,000톤미만",외국선,14,0,0,1,73819,1,73819
북항,2024,10,4,내항,입항,석유정제품 운반선,감만부두,컨테이너부두,"500 - 1,000톤미만",아국선,3,1,954,0,0,1,954
감천,2024,12,4,내항,입항,석유정제품 운반선,동양해운부두,일반부두,100 -  500톤미만,아국선,2,2,716,0,0,2,716
신항,2024,12,4,외항,입항,쎄미 컨테이너선,신항다목적부두,컨테이너부두,"5,000-7,000톤미만",아국선,6,7,37233,0,0,7,37233
감천,2024,12,4,외항,입항,냉동.냉장선,동성실업부두,일반부두,"3,000-5,000톤미만",외국선,5,0,0,6,22871,6,22871
북항,2024,12,4,내항,입항,석유정제품 운반선,신국제여객터미널,일반부두,"1,000 - 3,000미만",아국선,4,1,1653,0,0,1,1653
북항,2024,10,4,외항,입항,일반화물선,8 부두,일반부두,"3,000-5,000톤미만",아국선,5,1,4432,0,0,1,4432
신항,2024,12,4,외항,입항,풀 컨테이너선,신항 U 정박지,일반부두,"5,000-7,000톤미만",외국선,6,0,0,3,16209,3,16209
북항,2024,12,4,내항,입항,석유정제품 운반선,M 박지,일반부두,"5,000-7,000톤미만",아국선,6,5,29933,0,0,5,29933
신항,2024,12,4,외항,입항,풀 컨테이너선,신항1부두,컨테이너부두,"25,000-30,000톤미만",외국선,11,0,0,3,84422,3,84422
신항,2024,12,4,내항,입항,석유정제품 운반선,신항4부두,컨테이너부두,"500 - 1,000톤미만",아국선,3,1,998,0,0,1,998
감천,2024,12,4,외항,입항,냉동.냉장선,한일물류부두,일반부두,"7,000-10,000톤미만",외국선,7,0,0,1,7392,1,7392
북항,2024,12,4,외항,입항,산물선,7 부두,일반부두,"1,000 - 3,000미만",외국선,4,0,0,1,1996,1,1996
북항,2024,12,4,외항,입항,케미칼 운반선,남외항 박지,일반부두,"5,000-7,000톤미만",외국선,6,0,0,1,5760,1,5760
북항,2024,12,4,내항,입항,석유정제품 운반선,남외항 박지,일반부두,"1,000 - 3,000미만",아국선,4,8,15043,0,0,8,15043
신항,2024,10,4,외항,입항,풀 컨테이너선,신항7부두,컨테이너부두,"10,000-15,000톤미만",외국선,8,0,0,2,23784,2,23784
북항,2024,10,4,내항,입항,기타선,감만부두,컨테이너부두,"1,000 - 3,000미만",아국선,4,1,1484,0,0,1,1484
감천,2024,10,4,외항,입항,일반화물선,도양물류부두,일반부두,"7,000-10,000톤미만",외국선,7,0,0,2,16230,2,16230
북항,2024,12,4,외항,입항,석유정제품 운반선,남외항 박지,일반부두,"1,000 - 3,000미만",외국선,4,0,0,3,7655,3,7655
감천,2024,12,4,외항,입항,냉동.냉장선,도양물류부두,일반부두,"1,000 - 3,000미만",외국선,4,0,0,1,2781,1,2781
북항,2024,12,4,외항,입항,자동차 운반선,남외항 박지,일반부두,"5,000-7,000톤미만",외국선,6,0,0,1,6555,1,6555
감천,2024,12,4,외항,입항,산물선,한진해운부두,컨테이너부두,"1,000 - 3,000미만",외국선,4,0,0,1,1996,1,1996
북항,2024,12,4,외항,입항,풀 컨테이너선,신선대 부두,컨테이너부두,"10,000-15,000톤미만",아국선,8,1,12545,0,0,1,12545
북항,2024,04,2,외항,입항,어선,남외항 박지,일반부두,"7,000-10,000톤미만",외국선,7,0,0,2,15612,2,15612
북항,2024,04,2,외항,입항,어선,남외항 박지,일반부두,"500 - 1,000톤미만",외국선,3,0,0,26,19296,26,19296
신항,2024,04,2,외항,입항,쎄미 컨테이너선,신항다목적부두,컨테이너부두,"7,000-10,000톤미만",아국선,7,8,109451,0,0,8,109451
북항,2024,04,2,내항,입항,석유정제품 운반선,자성대 부두,컨테이너부두,"500 - 1,000톤미만",아국선,3,1,823,0,0,1,823
북항,2024,04,2,내항,입항,석유정제품 운반선,기타,일반부두,100 -  500톤미만,아국선,2,64,13003,0,0,64,13003
감천,2024,04,2,내항,입항,기타선,한진해운부두,컨테이너부두,100톤미만,아국선,1,4,6418,0,0,4,6418
북항,2024,04,2,외항,입항,산물선,남외항 박지,일반부두,"75,000-100,000톤미만",외국선,15,0,0,3,274216,3,274216
감천,2024,04,2,내항,입항,기타선,동성실업부두,일반부두,100톤미만,아국선,1,12,5206,0,0,12,5206
신항,2024,05,2,외항,입항,풀 컨테이너선,신항2부두,컨테이너부두,"30,000-50,000톤미만",외국선,12,0,0,6,244082,6,244082
북항,2024,05,2,외항,입항,자동차 운반선,남외항 박지,일반부두,"15,000-20,000톤미만",외국선,9,0,0,1,16381,1,16381
북항,2024,05,2,외항,입항,여객선,신국제여객터미널,일반부두,100 -  500톤미만,아국선,2,69,28683,0,0,69,28683
북항,2024,05,2,내항,입항,석유정제품 운반선,물량장,일반부두,"500 - 1,000톤미만",아국선,3,176,136313,0,0,176,136313
북항,2024,02,1,내항,입항,기타선,신선대 부두,컨테이너부두,100톤미만,아국선,1,3,1324,0,0,3,1324
신항,2024,04,2,내항,입항,석유정제품 운반선,신항 U 정박지,일반부두,"500 - 1,000톤미만",아국선,3,4,3761,0,0,4,3761
신항,2024,03,1,외항,입항,풀 컨테이너선,신항4부두,컨테이너부두,"7,000-10,000톤미만",외국선,7,0,0,10,93547,10,93547
북항,2024,03,1,내항,입항,기타선,안벽,일반부두,100 -  500톤미만,아국선,2,16,13123,0,0,16,13123
감천,2024,04,2,외항,입항,풀 컨테이너선,감천중앙부두,일반부두,"7,000-10,000톤미만",외국선,7,0,0,1,8170,1,8170
북항,2024,04,2,외항,입항,일반화물선,7 부두,일반부두,"3,000-5,000톤미만",외국선,5,0,0,2,8279,2,8279
북항,2024,03,1,내항,입항,기타선,기타,일반부두,100톤미만,아국선,1,179,39937,0,0,179,39937
신항,2024,04,2,외항,입항,풀 컨테이너선,신항6부두,컨테이너부두,"50,000-60,000톤미만",외국선,13,0,0,1,52228,1,52228
북항,2024,04,2,내항,입항,석유정제품 운반선,동명 부두,일반부두,"1,000 - 3,000미만",아국선,4,2,4327,0,0,2,4327
북항,2024,05,2,내항,입항,기타선,기타,일반부두,100 -  500톤미만,아국선,2,104,47595,0,0,104,47595
신항,2024,05,2,외항,입항,풀 컨테이너선,신항4부두,컨테이너부두,"60,000-75,000톤미만",아국선,14,3,217828,0,0,3,217828
북항,2024,05,2,외항,입항,풀 컨테이너선,7 부두,일반부두,"5,000-7,000톤미만",외국선,6,0,0,9,52826,9,52826
신항,2024,05,2,외항,입항,풀 컨테이너선,신항3부두,컨테이너부두,"60,000-75,000톤미만",외국선,14,0,0,2,138254,2,138254
감천,2024,05,2,내항,입항,기타선,기타,일반부두,100 -  500톤미만,아국선,2,25,37540,0,0,25,37540
신항,2024,04,2,외항,입항,풀 컨테이너선,신항5부두,컨테이너부두,"15,000-20,000톤미만",외국선,9,0,0,8,146106,8,146106
북항,2024,04,2,내항,입항,석유정제품 운반선,남외항 박지,일반부두,"5,000-7,000톤미만",아국선,6,6,35664,0,0,6,35664
북항,2024,04,2,외항,입항,일반화물선,M 박지,일반부두,"5,000-7,000톤미만",외국선,6,0,0,1,5988,1,5988
신항,2024,04,2,외항,입항,풀 컨테이너선,신항4부두,컨테이너부두,"75,000-100,000톤미만",외국선,15,0,0,5,470228,5,470228
북항,2024,03,1,외항,입항,어선,남외항 박지,일반부두,"1,000 - 3,000미만",외국선,4,0,0,11,13121,11,13121
북항,2024,04,2,내항,입항,LPG.LNG 운반선,남외항 박지,일반부두,"1,000 - 3,000미만",아국선,4,2,3679,0,0,2,3679
감천,2024,04,2,외항,입항,냉동.냉장선,동성실업부두,일반부두,"5,000-7,000톤미만",외국선,6,0,0,5,32787,5,32787
북항,2024,04,2,외항,입항,산물선,남외항 박지,일반부두,"10,000-15,000톤미만",외국선,8,0,0,3,38451,3,38451
